anio,mes,sector,Produccion
2019,enero,Textil,836480.31
2019,febrero,Textil,1394865.34
2019,julio,Textil,2056798.56
2019,junio,Textil,1713403.52
2019,marzo,Textil,1507703.55
2019,mayo,Textil,1688659.37
2019,noviembre,Textil,2195192.29
2019,octubre,Textil,2206637.27
2019,septiembre,Textil,1881598.89
2020,abril,Textil,1881598.89
2020,agosto,Textil,634401.86
2020,diciembre,Textil,1546142.38
2020,enero,Textil,1221121.35
2020,febrero,Textil,1796964.3
2020,julio,Textil,1841171.28
2020,junio,Textil,1576215.16
2020,marzo,Textil,1155162.07
2020,mayo,Textil,491542.38
2020,noviembre,Textil,2233046.21
2020,octubre,Textil,1975137.62
2020,septiembre,Textil,2202279.74
2021,abril,Textil,1993664.63
2021,agosto,Textil,1396293.12
2021,diciembre,Textil,1226050.79
2021,enero,Textil,1407777.64
2021,febrero,Textil,1692532.11
2021,julio,Textil,1254530.19
2021,junio,Textil,1315752.72
2021,marzo,Textil,2495554.77
2021,mayo,Textil,1271155.24
2021,noviembre,Textil,1590248.16
2021,octubre,Textil,1565719.93
2021,septiembre,Textil,1517379.26
2022,abril,Textil,2263562.63
2022,agosto,Textil,2308382.04
2022,diciembre,Textil,964151.53
2022,enero,Textil,1076127.92
2022,febrero,Textil,1524744.62
2022,julio,Textil,2549433.79
2022,junio,Textil,2356548.81
2022,marzo,Textil,2152929.2
2022,mayo,Textil,2348272.9
2022,noviembre,Textil,2005968.42
2022,octubre,Textil,1845889.97
2022,septiembre,Textil,2042108.85
2023,abril,Textil,1182920.63
2023,agosto,Textil,1255704.0
2023,diciembre,Textil,1033456.0
2023,enero,Textil,1385219.29
2023,febrero,Textil,1755969.16
